customer_id,age,gender,education_level,employment_type,annual_income,loan_amount,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag,debt_income_ratio,join_year,join_month,join_day,join_weekday,region_East,region_North,region_South,region_West,loan_purpose_Business,loan_purpose_Car,loan_purpose_Education,loan_purpose_Home,loan_purpose_Personal,income_group,transaction_bin,kmeans_bin,annual_income_log,annual_income_sqrt,annual_income_reciprocal,annual_income_boxcox,loan_amount_yeojohnson
CUST00746,38.0,1,2.0,Self-Employed,-0.9683691629177734,0.21594052109682485,0.12502342043938142,4,13,0.51,2021-09-16,0,0.7717230388992065,2021,9,16,3,1,0,0,0,0,0,1,0,0,Low Income,Q1,0,12.942243012209616,646.2072732490714,2.394722950191391e-06,431.1745609312862,0.21338277711725562
CUST00747,50.0,0,0.0,Salaried,-0.6136116090055073,-0.7855274393886365,-0.08017128701227456,7,97,0.63,2024-04-25,0,0.14519956024280387,2024,4,25,3,0,0,0,1,0,0,0,1,0,Low Income,Q1,0,12.749427393624126,586.8165471422905,2.9039827717156496e-06,399.1379701280872,-1.9346653193275656
CUST00748,35.0,1,2.0,Self-Employed,-0.1830898116808105,0.5897672919021961,0.7865447617656831,4,160,0.81,2019-03-02,0,0.9016511016697337,2019,3,2,5,0,1,0,0,0,0,1,0,0,Low Income,Q2,2,13.169744282367642,724.0577739379642,1.90744810034001e-06,472.27584179694895,0.8748357992432091
CUST00749,47.0,1,0.0,Self-Employed,0.013442341173580537,0.7285155585326721,-0.6848973532140432,0,185,0.41,2022-09-22,0,0.8768850671539792,2022,9,22,3,1,0,0,0,0,1,0,0,0,Low Income,Q2,2,13.31459363052138,778.4431706939178,1.6502337217768983e-06,500.4518906595354,1.096639567977456
CUST00750,54.0,1,1.0,Salaried,-0.4227583317230136,-0.9062424581527696,0.0,8,220,0.47,2020-10-26,1,0.3509559800901664,2020,10,26,0,0,1,0,0,0,0,0,1,0,Low Income,Q2,2,13.188072931365243,730.7237850241362,1.8728055985650564e-06,475.75200638752705,-0.5734915976243181
CUST00751,58.0,0,3.0,Self-Employed,-0.04921699057080925,-0.27884490491691005,0.9590741404297336,3,435,0.45,2018-01-06,0,0.3903778907877267,2018,1,6,5,1,0,0,0,0,0,1,0,0,Low Income,Q4,3,13.278976520022796,764.702909632231,1.7100695427140657e-06,493.3723338094413,-0.30547248057739845
CUST00752,53.0,1,3.0,Salaried,0.14796672757977186,0.8367331723168919,0.5272413544799421,1,268,0.42,2018-07-10,0,0.7992380846820714,2018,7,10,1,0,1,0,0,0,1,0,0,0,Low Income,Q3,1,13.392955881484976,809.5488990789871,1.525854645682666e-06,516.3856727765335,1.0688965015512455
CUST00753,44.0,1,3.0,Self-Employed,-0.5650356288388421,-0.03194358165574871,0.8244479035898489,3,100,0.89,2018-05-28,0,1.0772214403001217,2018,5,28,0,0,1,0,0,0,1,0,0,0,Low Income,Q1,0,12.46045812552292,507.87082018954385,3.876964230003694e-06,355.50140605718656,-0.018041485076466867
CUST00754,35.0,1,2.0,Unemployed,0.0,0.7840372767108366,-0.6207137413718623,8,268,0.8,2019-02-09,0,0.6764641177380772,2019,2,9,5,0,0,1,0,0,0,0,1,0,Low Income,Q3,1,13.304700667407849,774.6021172188983,1.666640444857001e-06,498.4754052077574,0.6002249777951421
CUST00755,50.0,1,0.0,Salaried,-0.8870853587760288,-0.02103975200012429,0.4611256825215632,1,421,0.19,2018-09-15,0,2.8338503000000004,2018,9,15,5,0,1,0,0,1,0,0,0,0,Low Income,Q4,3,11.51293546492023,316.22776601683796,9.99990000099999e-06,243.026193207401,0.012000697377062958
CUST00756,62.0,1,0.0,Self-Employed,0.5176692572423007,0.8550690002628842,-0.029589607899334125,3,200,0.19,2023-11-08,0,0.6942438032641256,2023,11,8,2,0,0,1,0,0,0,0,0,1,Medium Income,Q2,2,13.635949958218244,914.1314511600616,1.1966914210663953e-06,569.0761803708989,1.2696451494995078
CUST00757,37.0,1,1.0,Salaried,0.010679377458407694,0.36499950639392015,0.9309464599155504,1,90,0.46,2020-04-03,0,0.6429446566646587,2020,4,3,4,0,0,0,1,0,0,0,1,0,Low Income,Q1,0,13.311011148110017,777.0500369989053,1.6561562574154395e-06,499.73525826538105,0.5229499978855293
CUST00758,25.0,1,2.0,Unemployed,0.8758430327593147,0.48088005697470654,0.04066144083734347,4,424,0.18,2018-01-10,0,0.4624074835342658,2018,1,10,2,0,0,0,1,0,1,0,0,0,Medium Income,Q4,3,13.66696853020154,928.4195064732322,1.1601415549038499e-06,576.1764272723706,0.5685325096727974
CUST00759,49.0,1,1.0,Salaried,-0.8572890402065613,0.447153945735677,-0.255164359491541,2,147,0.63,2021-01-15,0,1.2736981070490911,2021,1,15,4,0,0,1,0,0,1,0,0,0,Low Income,Q2,2,12.662124715298317,561.752169555223,3.168904177091041e-06,385.42164159210336,0.5831396102882612
CUST00760,24.0,1,0.0,Self-Employed,0.01635815171899779,-0.3340883453258467,0.942399802838358,9,442,0.22,2020-04-17,1,0.33010877066647365,2020,4,17,4,0,0,1,0,0,0,0,1,0,Low Income,Q4,3,13.314804937124977,778.525420265774,1.649885053333277e-06,500.49419191707585,-0.4867509085450604
CUST00761,30.0,0,0.0,Salaried,0.3364591242449466,-0.6397133205807957,-0.6910586987975882,1,479,0.54,2020-09-14,0,0.33136723731867307,2020,9,14,0,1,0,0,0,1,0,0,0,0,Low Income,Q4,3,13.390415481553507,808.5212613159904,1.529735854544026e-06,515.8612888734177,-0.37865700911768607
CUST00762,37.0,0,3.0,Salaried,-0.3319819590814395,0.46736649909595734,-0.819363493430869,8,359,0.11,2019-09-17,0,0.954107368098635,2019,9,17,1,1,0,0,0,0,0,0,0,1,Low Income,Q3,1,13.038014735822504,677.9044032900214,2.1760163051512964e-06,448.0246468499958,0.7373862810497156
CUST00763,30.0,0,2.0,Salaried,-0.9513185909677354,0.10128603860666237,-0.2910911830724732,4,135,0.37,2018-01-30,0,1.5249936626787415,2018,1,30,1,1,0,0,0,0,0,1,0,0,Low Income,Q2,2,12.262661133104109,460.04679109847075,4.724914307772886e-06,328.39805692635446,0.21584789482941308
CUST00764,37.0,2,0.0,Unemployed,0.8008054369815404,-0.5061848930989827,0.32013669908208836,9,378,0.68,2023-12-16,0,0.08493270842762192,2023,12,16,5,0,0,0,1,0,0,0,1,0,Medium Income,Q3,1,13.851330138046889,1018.0706409675116,9.648143495062944e-07,620.2350538923007,-1.4335132882406343
CUST00765,40.0,1,3.0,Self-Employed,0.506283499638623,0.6748329088644376,0.5369148564784085,4,414,0.51,2024-10-04,0,0.6708199832717927,2024,10,4,4,1,0,0,0,0,0,0,0,1,Medium Income,Q4,3,13.764029709147385,974.5875230065282,1.0528290231776519e-06,598.9688611488839,1.4608159181411189
CUST00766,44.0,1,2.0,Self-Employed,-0.35396674781534365,0.9212619686202933,0.1611953058091049,0,365,0.93,2020-12-14,0,0.9435816950681913,2020,12,14,0,0,1,0,0,0,0,0,0,1,Low Income,Q3,1,13.131358658283016,710.293551991006,1.9820901112473843e-06,465.07737112726227,0.8879623248479954
CUST00767,25.0,1,1.0,Unemployed,0.33860120482650735,0.052429099442931094,0.939468154660732,5,318,0.84,2024-06-10,0,0.4216477581114582,2024,6,10,0,0,1,0,0,0,1,0,0,0,Low Income,Q3,1,13.497448876234333,852.9694660420149,1.374461037747497e-06,538.4208237702137,0.13507551345729213
CUST00768,54.0,1,2.0,Salaried,-0.33835853052518483,-0.1561589830410332,-0.9279697607338441,6,352,0.41,2019-06-30,0,0.5237439425159022,2019,6,30,6,1,0,0,0,0,0,1,0,0,Low Income,Q3,1,13.079045207528988,691.9554393167236,2.088540194572164e-06,455.44240927813564,-0.17069670567422462
CUST00769,26.0,0,2.0,Salaried,-0.9075879792080962,0.21491170633112397,-0.36068964287709854,0,239,0.14,2021-02-02,0,0.9561797253645248,2021,2,2,1,0,1,0,0,0,0,0,1,0,Low Income,Q2,2,12.76896904636571,592.5783492501223,2.847785035516151e-06,402.2740333297281,0.27976752999455246
CUST00770,22.0,1,0.0,Salaried,0.9508805981256607,0.28412412955217603,-0.12288029587531084,8,469,0.82,2021-04-10,1,0.3720173148880555,2021,4,10,5,0,0,0,1,0,1,0,0,0,Medium Income,Q4,3,13.870771531691634,1028.0152625326143,9.46238172424996e-07,625.0723773018469,0.5447677151679255
CUST00771,33.0,0,0.0,Salaried,-0.7841131991056687,-0.6200929904048659,-0.025518115898807408,7,354,0.87,2022-03-03,0,0.26858936542969086,2022,3,3,3,0,1,0,0,0,1,0,0,0,Low Income,Q3,1,12.134355244452335,431.46005608862566,5.3717584526499365e-06,311.9239552312485,-1.9346653193275656
CUST00772,42.32736842105263,1,2.0,Salaried,-0.13452123486076317,0.9883482895572888,0.07121584023738747,11,319,0.8,2023-09-01,0,1.2867801065740327,2023,9,1,4,0,0,0,1,1,0,0,0,0,Low Income,Q3,1,13.178034726110791,727.0653890813397,1.8916998792414467e-06,473.84504555878715,1.5982281634744022
CUST00773,63.0,0,0.0,Salaried,0.07958581777605608,-0.6857105464187666,0.7235102930428792,7,450,0.21,2024-09-04,1,0.2541066787814587,2024,9,4,2,0,0,1,0,0,0,0,0,1,Low Income,Q4,3,13.339218332883261,788.0868987618053,1.6100934569086504e-06,505.40551254882126,-0.7910548565440191
CUST00774,31.0,1,0.0,Salaried,0.9722020113698625,0.023863703870096717,-0.23292439272432144,6,29,0.95,2019-09-09,0,0.2958671857957364,2019,9,9,0,0,0,1,0,0,0,0,1,0,Medium Income,Q1,0,13.828239342170273,1006.3841910523039,9.873518841349673e-07,614.5381191106645,0.09826776445997822
CUST00775,43.0,1,0.0,Salaried,0.9707683895915583,0.08263031080773177,0.22534632347928343,4,378,0.32,2018-05-29,0,0.3716278534527741,2018,5,29,1,0,0,1,0,0,0,0,1,0,Low Income,Q3,1,13.622105598553722,907.8255118688834,1.2133740612852912e-06,565.9353458622936,0.13252359976352618
CUST00776,36.0,1,3.0,Salaried,-0.6441903068219764,0.7648449303200426,0.005575048012079609,2,58,0.72,2022-12-17,0,3.6245019445132716,2022,12,17,5,0,0,1,0,0,0,0,1,0,Low Income,Q1,0,12.111424326647578,426.54139306754274,5.496360969329426e-06,309.06728303703386,1.5325885878424679
CUST00777,51.0,1,3.0,Salaried,-0.003140511387612398,-0.04892098387350741,-0.9987977145173453,11,499,0.87,2024-06-04,0,0.47410614403398676,2024,6,4,1,0,1,0,0,0,1,0,0,0,Low Income,Q4,3,13.303540012358672,774.1527239505135,1.6685759625213812e-06,498.24403106829254,0.0160581831730104
CUST00778,31.0,1,2.0,Unemployed,0.013230872285089873,0.9993376568806492,-0.03389972800583212,8,144,0.3,2018-06-21,0,0.9680573989857831,2018,6,21,3,1,0,0,0,1,0,0,0,0,Low Income,Q2,2,13.313423392416492,777.9878212414383,1.6521660185632416e-06,500.2176862602363,1.289596250541529
CUST00779,36.0,1,0.0,Self-Employed,-0.4550221069067271,0.873029056211707,-0.1754284732768859,6,38,0.87,2018-02-16,0,0.6874200404917583,2018,2,16,4,0,1,0,0,0,0,1,0,0,Low Income,Q1,0,13.204710664416831,736.8279446383667,1.8419041369203753e-06,478.9295082409857,0.4555974738477967
CUST00780,28.0,0,3.0,Unemployed,0.5669690157869443,-0.817476087606902,-0.10138531120678362,10,57,0.36,2019-09-18,0,0.16803806460456017,2019,9,18,2,0,0,0,1,0,1,0,0,0,Low Income,Q1,0,13.534411145521764,868.8798996409113,1.3245852776479095e-06,546.4373333068866,-1.0480684004490473
CUST00781,24.0,1,2.0,Salaried,-0.9903302680036886,0.12191094417468776,0.06620937974470555,9,486,0.93,2022-12-16,0,1.3089094940495498,2022,12,16,4,0,1,0,0,0,0,1,0,0,Low Income,Q4,3,12.420071592106732,497.7180627624438,4.0367461775142175e-06,349.79271596236464,0.22326540600608585
CUST00782,60.0,1,0.0,Salaried,-0.9329800844932096,-0.16650751391432594,0.31909780592964615,9,278,0.34,2024-03-04,1,0.5597538547546764,2024,3,4,0,0,1,0,0,1,0,0,0,0,Low Income,Q3,1,13.11803807676339,705.5785002393426,2.0086693365096018e-06,462.6049501514969,-0.013579296049843214
CUST00783,42.32736842105263,1,1.0,Self-Employed,0.4043536827102278,-0.8551077663501331,-0.32448236809781017,7,12,0.91,2019-03-29,0,0.14570880453759444,2019,3,29,4,0,0,0,1,0,0,0,0,1,Low Income,Q1,0,13.486597643536617,848.3541064909157,1.3894568486737962e-06,536.089675365335,-1.2555186284399096
CUST00784,45.0,0,0.0,Salaried,0.43054308892864074,0.24740012130265288,0.8680010533145781,5,267,0.15,2021-11-19,1,0.4732991007384497,2021,11,19,4,0,0,1,0,0,0,0,1,0,Low Income,Q3,1,13.554009316984859,877.4359919675053,1.2988785534524634e-06,550.7359392829113,0.4152091162126953
CUST00785,23.0,1,0.0,Salaried,0.13017508336353115,0.05567626399760273,-0.9899265635887174,11,25,0.7,2020-01-24,1,0.4769375810998353,2020,1,24,4,0,0,1,0,0,0,1,0,0,Low Income,Q1,0,13.365083444178854,798.3450820290684,1.5689821763154076e-06,510.66120513858726,0.12068572763773536
CUST00786,52.0,1,3.0,Salaried,-0.30625405314110343,0.6199199481299436,-0.7224318049789988,10,103,0.55,2020-10-05,0,0.7580118050331127,2020,10,5,0,0,0,1,0,0,1,0,0,0,Low Income,Q1,0,13.176667738975674,726.5686134151406,1.8942875769116275e-06,473.58594750180845,0.5754074153117025
CUST00787,23.0,1,2.0,Salaried,-0.059589915867606785,0.1145030667870323,0.9916340502540523,4,367,0.51,2021-02-07,1,0.587359434321937,2021,2,7,6,1,0,0,0,0,0,1,0,0,Low Income,Q3,1,13.253419148204303,754.9931655319803,1.7543377052364594e-06,488.35382327642276,0.27511225115020066
CUST00788,47.0,1,2.0,Salaried,0.5376451857298588,-0.4293152628653266,-0.7256900573470614,7,143,0.29,2021-05-10,0,0.23283793854091123,2021,5,10,0,0,0,0,1,0,0,0,0,1,Low Income,Q2,2,13.573569918130275,886.0596932487111,1.273718582425603e-06,555.0598683414543,-0.6058085449081125
CUST00789,49.0,0,3.0,Salaried,0.02189159770727636,0.5106815991705091,-0.8594911647122814,2,310,0.7,2018-06-17,1,0.7203253641233037,2018,6,17,6,0,0,0,1,0,0,0,1,0,Low Income,Q3,1,13.318713078072903,780.0482036387239,1.6434496534129028e-06,501.27720044519856,0.7367116162621822
CUST00790,52.0,1,0.0,Self-Employed,-0.7251981856951145,-0.39341253552082867,0.565078904543062,11,336,0.26,2018-03-27,0,0.5525397723395468,2018,3,27,1,0,1,0,0,0,0,1,0,0,Low Income,Q3,1,12.73534441816781,582.6989874712328,2.9451688201691997e-06,396.89299557256714,-0.5720065186060511
CUST00791,39.0,1,1.0,Salaried,-0.4498039953749866,-0.47736966167248757,-0.7548473831572802,6,142,0.57,2022-08-05,0,0.17145271197041687,2022,8,5,4,1,0,0,0,0,0,0,0,1,Low Income,Q2,2,12.583229495806751,540.0237031834806,3.429042481035681e-06,373.42959111836785,-1.9346653193275656
CUST00792,41.0,0,0.0,Salaried,-0.9867092224784804,0.11099649294766309,-0.1186789316990675,1,321,0.32,2023-06-06,0,1.4199069434489926,2023,6,6,1,0,0,1,0,0,1,0,0,0,Low Income,Q3,1,12.335308249452504,477.0646077838934,4.393834501126667e-06,338.1055852511672,0.2178532321509133
CUST00793,25.0,1,0.0,Self-Employed,0.5775515492404235,-0.19711820894873266,0.792198598629681,2,464,0.91,2020-04-28,0,0.20776815778312832,2020,4,28,1,1,0,0,0,1,0,0,0,0,Medium Income,Q4,3,13.77873889144662,981.7816457848455,1.0374561078257181e-06,602.500424495464,-0.48549675025749134
CUST00794,38.0,1,1.0,Salaried,0.45536836288960575,0.2336157762374157,-0.8591061186909509,11,491,0.12,2022-01-26,1,0.45990693999963533,2022,1,26,2,0,0,0,1,0,1,0,0,0,Low Income,Q4,3,13.594697364256355,895.4694076293171,1.2470904444612886e-06,559.7681235622224,0.43540053749563273
CUST00795,48.0,1,3.0,Salaried,-0.038061324233694696,0.7101420406351995,-0.7030288882542822,1,392,0.27,2019-03-18,1,1.150718854714402,2019,3,18,0,0,0,0,1,0,0,0,1,0,Low Income,Q4,3,13.259302260433744,757.2172937803257,1.7440470398786646e-06,489.5045274014448,1.5337484284898075
CUST00796,42.32736842105263,2,2.0,Self-Employed,-0.17866417098553347,0.7934917877192117,-0.5817644685164448,4,41,0.31,2018-09-28,0,1.3667466252519669,2018,9,28,4,0,1,0,0,0,1,0,0,0,Low Income,Q1,0,13.095100869459829,697.5327089104854,2.05527506074982e-06,458.37819381671943,1.5502681903724482
CUST00797,42.0,1,3.0,Salaried,-0.5016397520325809,-0.10338836455365798,0.8588762455998016,6,314,0.45,2022-05-20,1,0.5920427365873159,2022,5,20,4,0,1,0,0,0,1,0,0,0,Low Income,Q3,1,13.031384503935335,675.6607876738149,2.1904917325365785e-06,446.83731702802606,-0.05975969495534448
CUST00798,41.0,0,3.0,Salaried,0.6072475770843636,-0.42320974141397283,0.672416459418929,10,278,0.3,2018-12-10,0,0.17316576551207608,2018,12,10,0,0,0,0,1,0,1,0,0,0,Medium Income,Q3,1,13.680046189774199,934.5101818599945,1.1450683942481474e-06,579.1963123165535,-0.842961123653781
CUST00799,26.0,1,0.0,Salaried,0.9275183492587621,0.2977435985662121,-0.2259611942372921,9,423,0.52,2021-04-21,0,0.37658194800044215,2021,4,21,2,0,0,1,0,0,1,0,0,0,Medium Income,Q4,3,13.888862668812514,1037.3564382602538,9.292735651091529e-07,629.6074806263786,0.5974579293748206
CUST00800,21.0,1,2.0,Salaried,-0.5944018244997742,-0.312088847050218,0.7411390035467067,10,34,0.84,2024-12-25,0,0.5201347807008541,2024,12,25,2,0,0,1,0,0,0,0,1,0,Low Income,Q1,0,13.014004526784934,669.8147281151706,2.228895187697158e-06,443.73977270660305,-0.27434089814777357
CUST00801,25.0,1,2.0,Salaried,0.5936365554935623,0.22090577063801167,0.7738192815383736,10,478,0.71,2024-12-16,0,0.4188538829379767,2024,12,16,0,1,0,0,0,0,0,0,0,1,Medium Income,Q4,3,13.692896361018827,940.5338271428625,1.1304482064353976e-06,582.1790158225876,0.44333892612087683
CUST00802,61.0,2,3.0,Salaried,0.014080014143025368,-0.3022871029993606,0.9531129316938187,10,325,0.59,2021-06-11,0,0.29826045571454374,2021,6,11,4,0,0,0,1,0,0,1,0,0,Low Income,Q3,1,13.316291038715871,779.1041201277272,1.6474349775124302e-06,500.7917936199481,-0.6182978449946439
CUST00803,32.0,1,1.0,Salaried,-0.5255362268829689,0.7082520453694936,-0.4713711005816344,9,68,0.18,2024-04-10,0,0.6310645320836843,2024,4,10,2,0,0,0,1,1,0,0,0,0,Low Income,Q1,0,13.212009857790735,739.5219875027382,1.8285086699744266e-06,480.3301743711082,0.32482925949120306
CUST00804,46.0,0,3.0,Salaried,0.5284502993302204,-0.26269603105373746,-0.8072986290130897,0,222,0.69,2022-03-13,0,0.1576190638798647,2022,3,13,6,0,0,1,0,0,0,1,0,0,Medium Income,Q2,2,13.791273775717464,987.954234770012,1.0245328803695884e-06,605.5263148553158,-0.8221908384307852
CUST00805,54.0,0,1.0,Salaried,-0.008536476282191955,0.9999635636225369,0.0,9,165,0.24,2018-09-24,0,0.8589141335774965,2018,9,24,0,0,0,1,0,0,0,1,0,0,Low Income,Q2,2,13.300441895226438,772.9544423832493,1.6737534223445448e-06,497.62695110363916,1.0295281676485615
CUST00806,34.0,1,2.0,Salaried,0.4151379380144645,-0.7448952202866598,-0.5222945559884644,8,323,0.77,2022-07-12,0,0.28750419212619494,2022,7,12,1,0,0,0,1,1,0,0,0,0,Low Income,Q3,1,13.42112204227815,821.0305170942186,1.4834767907311658e-06,522.2353374424788,-0.5292242818350416
CUST00807,46.0,1,3.0,Salaried,0.32805811818039315,0.9061714120882265,-0.26689181892663744,0,285,0.31,2020-06-11,0,0.6328627213909958,2020,6,11,3,0,1,0,0,0,0,0,1,0,Low Income,Q3,1,13.403125784094568,813.6759059969762,1.5104154929479608e-06,518.4902400556987,0.6562321557157478
CUST00808,47.0,1,0.0,Salaried,-0.8055293098673795,-0.5888457211213803,-0.06620609988229885,0,427,0.45,2024-02-27,0,0.37366647837481126,2024,2,27,1,0,0,0,1,1,0,0,0,0,Low Income,Q4,3,12.1735554455422,440.00018181814426,5.165258307336588e-06,316.8681979973086,-1.6196384672642747
CUST00809,29.0,1,3.0,Salaried,0.1947520609372864,0.5419825902204195,0.8175123892997856,11,398,0.4,2018-08-27,1,0.6555712854576902,2018,8,27,0,0,0,0,1,0,0,0,1,0,Low Income,Q4,3,13.418168056983967,819.818754359767,1.4878654381639478e-06,521.618758983373,0.7461990813161296
CUST00810,46.0,0,2.0,Salaried,-0.324892898905149,-0.5184608591284423,0.7909759426131784,9,219,0.83,2020-07-03,1,0.27442513230062965,2020,7,3,4,0,0,1,0,0,0,1,0,0,Low Income,Q2,2,13.037519809018809,677.7366671503025,2.17709354050033e-06,447.93590800983924,-1.0552911237271887
CUST00811,42.32736842105263,0,0.0,Salaried,-0.9760781952492651,0.20366028569583458,-0.07611730939299413,7,453,0.21,2021-12-09,0,1.418043419336165,2021,12,9,3,0,0,1,0,0,0,0,1,0,Low Income,Q4,3,12.4078401892343,494.68344423479545,4.086424444402582e-06,348.08181666081543,0.33381937082866076
CUST00812,42.32736842105263,1,0.0,Salaried,-0.3115405111278612,0.6253147475618314,0.7154886277278445,5,496,0.58,2024-12-06,0,1.0285957089218158,2024,12,6,4,0,1,0,0,0,0,0,0,1,Low Income,Q4,3,13.062011769566187,686.0872612139071,2.124419924484095e-06,452.34827853635215,0.9195206606481077
CUST00813,63.0,1,1.0,Self-Employed,-0.7587939913921797,-0.21982445091315367,0.6131140916728757,5,436,0.22,2021-12-31,1,0.5633234054431513,2021,12,31,4,0,1,0,0,1,0,0,0,0,Low Income,Q4,3,13.057619565862792,684.5821937503196,2.1337713311519646e-06,451.55382894725506,-0.09488211418136563
CUST00814,37.0,0,0.0,Salaried,0.7287752495432738,-0.6786994248540532,0.09085002122133239,11,66,0.7,2024-04-12,0,0.1338237788972434,2024,4,12,4,1,0,0,0,0,0,0,0,1,Medium Income,Q1,0,13.661743372926821,925.9971004274257,1.1662193418574092e-06,574.9742250558822,-1.1592460126310424
CUST00815,46.0,1,0.0,Salaried,0.0,0.4675690406281052,0.883956555632749,8,194,0.87,2023-02-25,0,0.649034620246342,2023,2,25,5,0,0,0,1,0,0,1,0,0,Low Income,Q2,2,13.304700667407849,774.6021172188983,1.666640444857001e-06,498.4754052077574,0.5283191977408107
CUST00816,56.0,0,3.0,Salaried,-0.7077465898078189,-0.6952768781667291,0.12523908057044422,3,468,0.47,2024-01-09,0,0.3692155729640923,2024,1,9,1,0,0,1,0,1,0,0,0,0,Low Income,Q4,3,12.90554761334906,634.458934841334,2.484230477563002e-06,424.8866613555079,-0.8638480025929819
CUST00817,21.0,1,2.0,Self-Employed,0.11532834548392573,-0.1719880261490629,0.9783248395033675,7,63,0.51,2021-11-16,0,0.3448991432867722,2021,11,16,1,0,1,0,0,0,0,1,0,0,Low Income,Q1,0,13.398248240622518,811.6939509445663,1.5178006061397435e-06,517.4798144802526,-0.3119368799716592
CUST00818,28.0,0,1.0,Salaried,-0.6770557234447188,0.15355917443408126,-0.7197326776643338,3,218,0.89,2024-03-08,0,1.295033549609617,2024,3,8,4,1,0,0,0,0,0,0,0,1,Low Income,Q2,2,12.50080192796365,518.2196059587094,3.723665862652734e-06,361.2964104433363,0.33748558063220263
CUST00819,55.0,1,3.0,Self-Employed,-0.41542461923569896,0.8613339584370392,-0.292448624165092,1,377,0.54,2019-01-02,0,1.2519788761500301,2019,1,2,2,1,0,0,0,0,0,1,0,0,Low Income,Q3,1,12.983674272333372,659.7335143828908,2.2975337973539807e-06,438.3852246480308,1.1456780852372843
CUST00820,35.0,1,0.0,Self-Employed,-0.9983952140807918,0.04092137830140717,-0.03914635741014449,10,438,0.51,2022-05-13,0,1.6574844510699918,2022,5,13,4,0,0,1,0,1,0,0,0,0,Low Income,Q4,3,12.122048547630591,428.8132693842391,5.438275518482469e-06,310.387578974314,0.12481966698724
CUST00821,42.0,1,0.0,Self-Employed,0.8706756453997377,0.061163771715474984,0.4880398687989408,7,351,0.59,2018-03-27,0,0.36640156437049426,2018,3,27,1,0,0,1,0,1,0,0,0,0,Medium Income,Q3,1,13.629185642412512,911.0449330301991,1.2048136594832986e-06,567.5394151343758,0.121387278602566
CUST00822,34.0,1,1.0,Salaried,-0.19007619318641147,0.47932616141276907,0.8568065544620105,11,302,0.69,2022-10-03,1,0.8248255315135795,2022,10,3,0,1,0,0,0,0,0,1,0,0,Low Income,Q3,1,13.170506132049432,724.3336385948122,1.9059954650268702e-06,472.4198277097372,0.7138097224330847
CUST00823,46.0,1,2.0,Salaried,-0.15954383683330312,0.9141705592427636,0.37260965197144497,6,349,0.19,2022-07-16,0,0.5185508204130012,2022,7,16,5,0,1,0,0,1,0,0,0,0,Low Income,Q3,1,13.298032086334016,772.0236654403801,1.6777917120243673e-06,497.1474935288035,0.14682923223948868
CUST00824,48.0,0,1.0,Self-Employed,0.5096542573880339,0.36767924872213015,-0.7778589255034498,3,313,0.8,2023-08-04,0,0.4998723164408005,2023,8,4,4,1,0,0,0,1,0,0,0,0,Medium Income,Q3,1,13.627979752564078,910.4957880188134,1.2062674083988879e-06,567.2658867863465,0.6367000612754007
CUST00825,43.0,0,3.0,Unemployed,-0.4504754355721023,0.6809764344620155,0.5773586213555014,8,261,0.47,2024-10-29,0,1.1781054403997702,2024,10,29,1,0,0,0,1,0,0,1,0,0,Low Income,Q3,1,12.946660937840255,647.6363022561351,2.384166578094878e-06,431.93780208300007,0.9577672937040755
CUST00826,34.0,1,1.0,Self-Employed,-0.3344403618922563,-0.2964020639735908,0.8945923433662798,8,383,0.16,2019-09-12,0,0.46169695303621194,2019,9,12,3,0,0,0,1,0,0,0,0,1,Low Income,Q4,3,13.165431008594084,722.4979238724496,1.9156932151414475e-06,471.4614766572578,-0.22823950314212127
CUST00827,44.0,1,0.0,Salaried,-0.41219864659494293,-0.5108290549106028,-0.7544176246645075,7,447,0.77,2024-06-09,1,0.14884584928464684,2024,6,9,6,0,0,1,0,1,0,0,0,0,Low Income,Q4,3,12.724625338454382,579.5843338117413,2.9769081236845786e-06,395.1926751951119,-1.9346653193275656
CUST00828,42.32736842105263,1,3.0,Salaried,-0.813798848498932,-0.579310870000203,0.04615571558778377,0,313,0.42,2018-05-12,0,0.4555305065773272,2018,5,12,5,0,1,0,0,1,0,0,0,0,Low Income,Q3,1,12.723004796449484,579.1149022430695,2.981736239369253e-06,394.93624640366636,-0.8306671749842919
CUST00829,46.0,1,0.0,Salaried,-0.42047668501227276,0.5565479522121672,-0.7165568604441195,6,121,0.19,2020-06-22,1,1.399369394887089,2020,6,22,0,0,1,0,0,1,0,0,0,0,Low Income,Q1,0,12.820867072971973,608.1564601317658,2.7037602383288942e-06,410.7220569018093,1.0458731966219155
CUST00830,34.0,1,2.0,Self-Employed,-0.6198703591007759,0.011992420717317251,-0.7846125921457123,4,375,0.64,2020-09-14,0,0.6163478076335763,2020,9,14,0,0,0,0,1,1,0,0,0,0,Low Income,Q3,1,13.075016810746424,690.5631035611445,2.096970632345688e-06,454.7087544885679,0.06820586920666731
CUST00831,27.0,1,0.0,Salaried,-0.8010010275455068,-0.5986629718556529,0.0,6,15,0.85,2021-05-06,0,0.4743073020560176,2021,5,6,3,1,0,0,0,0,0,1,0,0,Low Income,Q1,0,13.129938850910849,709.7894899193703,1.9849062961465903e-06,464.81321743992027,-0.24051091637471525
