customer_id,age,gender,region,education_level,employment_type,annual_income,loan_amount,loan_purpose,credit_score,repayment_history,transaction_count,spending_ratio,join_date,default_flag
CUST00699,51.0,Female,East,Secondary,Self-Employed,1155170.95,271003.73,Business,666.0,6,113,0.26,2021-03-11,0
CUST00700,25.0,Female,North,Secondary,Salaried,602207.03,52613.15,Car,708.0,1,342,0.32,2020-03-24,0
CUST00701,58.0,Female,East,Secondary,Salaried,338411.28,350745.38,Car,,5,213,0.54,2019-10-17,0
CUST00702,23.0,Male,East,Post-Graduate,Salaried,607275.68,268907.37,Education,693.0,7,17,0.38,2020-02-22,0
CUST00703,43.0,Male,West,Secondary,Self-Employed,847465.04,366077.25,Car,687.0,7,472,0.83,2024-06-12,0
CUST00704,57.0,Female,South,Graduate,Self-Employed,446203.08,275952.4,Car,767.0,3,291,0.5,2018-01-08,0
CUST00705,57.0,Male,West,Graduate,Salaried,567775.2,698798.03,Car,767.0,5,405,0.78,2022-09-11,0
CUST00706,30.0,Male,South,Primary,Unemployed,685163.53,400212.45,Car,724.0,4,52,0.59,2019-07-29,1
CUST00707,30.0,Female,South,Post-Graduate,Salaried,900761.96,106506.37,Car,647.0,8,444,0.76,2020-06-30,0
CUST00708,39.0,Female,West,Primary,Salaried,,322418.42,Business,747.0,7,119,0.38,2019-06-02,1
CUST00709,,,West,Graduate,Self-Employed,804216.99,156066.63,Home,672.0,1,484,0.81,2022-03-22,0
CUST00710,41.0,Male,South,Primary,Self-Employed,493432.86,255411.51,Personal,583.0,11,219,0.33,2019-04-28,0
CUST00711,34.0,Female,West,Graduate,Salaried,,136120.67,Car,644.0,6,246,0.56,2024-03-04,0
CUST00712,29.0,Male,South,Primary,Salaried,419509.17,679281.33,Personal,688.0,6,365,0.28,2019-08-02,0
CUST00713,21.0,Female,East,Secondary,Salaried,811381.52,175550.77,Personal,762.0,10,328,0.5,2019-01-22,0
CUST00714,33.0,Male,West,Primary,Salaried,887804.91,423761.58,Business,663.0,11,58,0.37,2019-02-16,0
CUST00715,24.0,Female,East,Secondary,Salaried,738340.89,241773.7,Car,571.0,0,124,0.33,2023-02-09,0
CUST00716,21.0,Other,North,Secondary,Salaried,508147.35,91485.63,Personal,685.0,0,164,0.92,2021-10-25,0
CUST00717,60.0,,East,Post-Graduate,,549068.22,335576.87,Car,690.0,11,146,0.24,2021-10-08,0
CUST00718,52.0,,East,Secondary,,1051629.05,372124.53,Education,,3,176,0.77,2023-05-22,0
CUST00719,54.0,Male,South,Secondary,Self-Employed,512322.39,400552.78,Education,763.0,4,330,0.94,2021-09-21,0
CUST00720,48.0,Female,East,Primary,Self-Employed,862498.54,50000.0,Education,772.0,3,208,0.12,2020-06-24,0
CUST00721,51.0,Female,West,Graduate,Salaried,684722.9,77727.77,Personal,627.0,6,483,0.69,2021-08-05,0
CUST00722,28.0,Male,South,Post-Graduate,Salaried,,472359.85,Education,625.0,2,80,0.31,2020-08-20,1
CUST00723,59.0,Female,North,Secondary,Self-Employed,263837.74,133750.75,Business,586.0,6,16,0.13,2020-08-22,0
CUST00724,46.0,Female,West,Post-Graduate,Salaried,652900.1,336529.93,Business,743.0,7,209,0.44,2023-12-28,0
CUST00725,54.0,Male,North,Primary,Self-Employed,622775.22,73555.55,Personal,810.0,5,345,0.89,2023-05-31,0
CUST00726,23.0,Male,East,Secondary,Self-Employed,1051633.67,431688.2,Car,652.0,5,76,0.11,2024-06-05,0
CUST00727,32.0,Female,West,Primary,Self-Employed,384951.83,467628.53,Home,658.0,7,147,0.6,2020-11-02,0
CUST00728,21.0,Female,West,Post-Graduate,Unemployed,1173692.15,431743.78,Car,812.0,7,251,0.53,2019-10-26,1
CUST00729,64.0,Female,North,Primary,Salaried,694702.63,485860.23,Car,726.0,6,464,0.84,2020-04-04,0
CUST00730,25.0,Female,West,Post-Graduate,Salaried,694457.31,581502.03,Car,719.0,5,222,0.17,2023-03-03,0
CUST00731,50.0,Male,West,Primary,Salaried,451731.97,88666.66,Car,573.0,5,190,0.68,2024-09-13,0
CUST00732,50.0,Female,West,Post-Graduate,Salaried,678676.58,158039.05,Home,741.0,9,263,0.68,2020-09-18,0
CUST00733,37.0,Male,East,Graduate,Salaried,,461557.84,Education,596.0,10,110,0.67,2021-02-06,0
CUST00734,43.0,Male,North,Primary,Salaried,834331.82,503439.56,Car,578.0,5,360,0.9,2024-01-06,0
CUST00735,,Male,West,Primary,Unemployed,355419.45,178618.27,Business,649.0,7,96,0.8,2022-10-06,0
CUST00736,57.0,Male,South,Graduate,Salaried,951695.21,166100.51,Personal,627.0,0,194,0.14,2024-06-12,0
CUST00737,41.0,Male,South,Graduate,Salaried,690353.88,182601.57,Personal,660.0,4,100,0.5,2020-12-19,0
CUST00738,34.0,Male,South,Primary,Salaried,752057.22,50000.0,Business,550.0,2,257,0.44,2019-03-11,0
CUST00739,22.0,,South,Graduate,Salaried,544764.43,71145.99,Car,766.0,11,223,0.36,2018-01-21,0
CUST00740,31.0,Male,East,Secondary,Salaried,367964.34,75487.32,Home,781.0,7,368,0.48,2024-08-26,0
CUST00741,59.0,Male,West,Post-Graduate,Salaried,618181.16,247062.27,Education,505.0,10,258,0.43,2024-04-11,0
CUST00742,58.0,Male,North,Post-Graduate,Salaried,646823.89,348750.57,Personal,768.0,5,135,0.47,2023-04-10,0
CUST00743,54.0,Male,West,Post-Graduate,Salaried,253642.93,378025.11,Education,607.0,1,420,0.93,2022-01-12,0
CUST00744,58.0,Male,East,Secondary,Self-Employed,798321.35,208458.79,Home,757.0,6,447,0.18,2021-01-04,0
CUST00745,54.0,Male,South,Graduate,Self-Employed,849131.16,212882.32,Personal,674.0,6,378,0.88,2019-01-25,1
CUST00746,38.0,Male,East,Graduate,Self-Employed,417583.84,322259.07,Education,683.0,4,13,0.51,2021-09-16,0
CUST00747,50.0,Female,West,Primary,Salaried,344353.66,50000.0,Home,663.0,7,97,0.63,2024-04-25,0
CUST00748,35.0,Male,North,Graduate,Self-Employed,524259.66,472699.3,Education,789.0,4,160,0.81,2019-03-02,0
CUST00749,47.0,Male,East,Primary,Self-Employed,605973.77,531369.35,Car,568.0,0,185,0.41,2022-09-22,0
CUST00750,54.0,Male,North,Secondary,Salaried,533957.25,187395.49,Home,,8,220,0.47,2020-10-26,1
CUST00751,58.0,Female,East,Post-Graduate,Self-Employed,584770.54,228281.49,Education,779.0,3,435,0.45,2018-01-06,0
CUST00752,53.0,Male,North,Post-Graduate,Salaried,655369.42,523796.2,Car,744.0,1,268,0.42,2018-07-10,0
CUST00753,44.0,Male,North,Post-Graduate,Self-Employed,257932.77,277850.71,Car,850.0,3,100,0.89,2018-05-28,0
CUST00754,35.0,Male,South,Graduate,Unemployed,,405884.18,Home,632.0,8,268,0.8,2019-02-09,0
CUST00755,50.0,Male,North,Primary,Salaried,100000.0,283385.03,Business,766.0,1,421,0.19,2018-09-15,0
CUST00756,62.0,Male,South,Primary,Self-Employed,835636.31,580135.33,Personal,670.0,3,200,0.19,2023-11-08,0
CUST00757,37.0,Male,West,Secondary,Salaried,603806.76,388214.33,Home,791.0,1,90,0.46,2020-04-03,0
CUST00758,25.0,Male,West,Graduate,Unemployed,861962.78,398578.04,Car,679.0,4,424,0.18,2018-01-10,0
CUST00759,49.0,Male,South,Secondary,Salaried,315565.5,401935.18,Car,645.0,2,147,0.63,2021-01-15,0
CUST00760,24.0,Male,South,Primary,Self-Employed,606101.83,200079.53,Home,798.0,9,442,0.22,2020-04-17,1
CUST00761,30.0,Female,East,Primary,Salaried,653706.63,216616.96,Business,636.0,1,479,0.54,2020-09-14,0
CUST00762,37.0,Female,East,Post-Graduate,Salaried,459554.38,438464.22,Personal,553.0,8,359,0.11,2019-09-17,0
CUST00763,30.0,Female,East,Graduate,Salaried,211643.05,322754.31,Education,633.0,4,135,0.37,2018-01-30,0
CUST00764,37.0,Other,West,Primary,Unemployed,1036467.83,88030.02,Home,736.0,9,378,0.68,2023-12-16,0
CUST00765,40.0,Male,East,Post-Graduate,Self-Employed,949820.84,637158.8,Personal,805.0,4,414,0.51,2024-10-04,0
CUST00766,44.0,Male,North,Graduate,Self-Employed,504516.93,476052.94,Personal,690.0,0,365,0.93,2020-12-14,0
CUST00767,25.0,Male,North,Secondary,Unemployed,727556.91,306772.74,Car,799.0,5,318,0.84,2024-06-10,0
CUST00768,54.0,Male,East,Graduate,Salaried,478802.33,250769.82,Education,558.0,6,352,0.41,2019-06-30,0
CUST00769,26.0,Female,North,Graduate,Salaried,351149.1,335761.65,Home,640.0,0,239,0.14,2021-02-02,0
CUST00770,22.0,Male,West,Primary,Salaried,1056815.38,393153.62,Car,654.0,8,469,0.82,2021-04-10,1
CUST00771,33.0,Female,North,Primary,Salaried,186157.78,50000.0,Car,670.0,7,354,0.87,2022-03-03,0
CUST00772,,,West,Graduate,Salaried,528624.08,680222.95,Business,688.0,11,319,0.8,2023-09-01,0
CUST00773,63.0,Female,South,Primary,Salaried,621080.96,157820.82,Personal,742.0,7,450,0.21,2024-09-04,1
CUST00774,31.0,Male,South,Primary,Salaried,1012809.14,299656.99,Home,640.0,6,29,0.95,2019-09-09,0
CUST00775,43.0,Male,South,Primary,Salaried,824147.16,306276.04,Home,693.0,4,378,0.32,2018-05-29,0
CUST00776,36.0,Male,South,Post-Graduate,Salaried,181937.56,659433.04,Home,676.0,2,58,0.72,2022-12-17,0
CUST00777,51.0,Male,North,Post-Graduate,,599312.44,284137.71,Car,597.0,11,499,0.87,2024-06-04,0
CUST00778,31.0,Male,East,Graduate,Unemployed,605265.05,585931.31,Business,670.0,8,144,0.3,2018-06-21,0
CUST00779,36.0,Male,North,Primary,Self-Employed,542915.42,373210.94,Education,667.0,6,38,0.87,2018-02-16,0
CUST00780,28.0,Female,West,Post-Graduate,Unemployed,754952.28,126860.72,Car,665.0,10,57,0.36,2019-09-18,0
CUST00781,24.0,Male,North,Graduate,Salaried,247723.27,324247.34,Education,683.0,9,486,0.93,2022-12-16,0
CUST00782,60.0,Male,North,Primary,Salaried,497841.02,278668.43,Business,687.0,9,278,0.34,2024-03-04,1
CUST00783,,Male,West,Secondary,Self-Employed,719704.69,104867.31,Personal,641.0,7,12,0.91,2019-03-29,0
CUST00784,45.0,Female,South,Primary,Salaried,769893.92,364390.1,Home,795.0,5,267,0.15,2021-11-19,1
CUST00785,23.0,Male,South,Primary,Salaried,637354.87,303978.49,Education,575.0,11,25,0.7,2020-01-24,1
CUST00786,52.0,,South,Post-Graduate,Salaried,527901.95,400155.91,Car,615.0,10,103,0.55,2020-10-05,0
CUST00787,23.0,Male,East,Graduate,Salaried,570014.68,334803.5,Education,850.0,4,367,0.51,2021-02-07,1
CUST00788,47.0,Male,West,Graduate,Salaried,785101.78,182801.48,Personal,587.0,7,143,0.29,2021-05-10,0
CUST00789,49.0,Female,West,Post-Graduate,Salaried,608475.2,438300.12,Home,558.0,2,310,0.7,2018-06-17,1
CUST00790,52.0,Male,North,Primary,Self-Employed,339538.11,187608.31,Education,746.0,11,336,0.26,2018-03-27,0
CUST00791,39.0,Male,East,Secondary,Salaried,291625.6,50000.0,Personal,493.0,6,142,0.57,2022-08-05,0
CUST00792,41.0,Female,South,Primary,Salaried,227590.64,323157.53,Car,659.0,1,321,0.32,2023-06-06,0
CUST00793,25.0,Male,East,Primary,Self-Employed,963895.2,200266.73,Business,850.0,2,464,0.91,2020-04-28,0
CUST00794,38.0,Male,West,Secondary,Salaried,801865.46,368783.49,Car,541.0,11,491,0.12,2022-01-26,1
CUST00795,48.0,Male,West,Post-Graduate,Salaried,573378.03,659796.91,Home,502.0,1,392,0.27,2019-03-18,1
CUST00796,,Other,North,Graduate,Self-Employed,486551.88,664993.14,Car,545.0,4,41,0.31,2018-09-28,0
CUST00797,42.0,Male,North,Post-Graduate,Salaried,456517.5,270277.87,Car,761.0,6,314,0.45,2022-05-20,1
CUST00798,41.0,Female,West,Post-Graduate,Salaried,873309.28,151227.27,Car,781.0,10,278,0.3,2018-12-10,0
CUST00799,26.0,Male,South,Primary,Salaried,1076108.38,405242.99,Car,634.0,9,423,0.52,2021-04-21,0
CUST00800,21.0,Male,South,Graduate,Salaried,448651.77,233359.39,Home,741.0,10,34,0.84,2024-12-25,0
CUST00801,25.0,Male,East,Graduate,Salaried,884603.88,370519.77,Personal,805.0,10,478,0.71,2024-12-16,0
CUST00802,61.0,Other,West,Post-Graduate,,607003.23,181045.06,Education,841.0,10,325,0.59,2021-06-11,0
CUST00803,32.0,Male,West,Secondary,Salaried,546892.77,345124.63,Business,658.0,9,68,0.18,2024-04-10,0
CUST00804,46.0,Female,South,Post-Graduate,Salaried,976053.57,153844.65,Education,473.0,0,222,0.69,2022-03-13,0
CUST00805,54.0,Female,South,Secondary,Salaried,597458.57,513165.61,Education,,9,165,0.24,2018-09-24,0
CUST00806,34.0,Male,West,Graduate,Salaried,674091.11,193804.02,Business,642.0,8,323,0.77,2022-07-12,0
CUST00807,46.0,Male,North,Post-Graduate,Salaried,662068.48,418998.46,Home,657.0,0,285,0.31,2020-06-11,0
CUST00808,47.0,Male,West,Primary,Salaried,193600.16,72341.89,Business,663.0,0,427,0.45,2024-02-27,0
CUST00809,29.0,Male,West,Post-Graduate,Salaried,672102.79,440611.29,Home,781.0,11,398,0.4,2018-08-27,1
CUST00810,46.0,Female,South,Graduate,Salaried,459326.99,126050.87,Education,795.0,9,219,0.83,2020-07-03,1
CUST00811,,Female,South,Primary,Salaried,244711.71,347011.83,Home,665.0,7,453,0.21,2021-12-09,0
CUST00812,,Male,North,Primary,Salaried,470715.73,484176.18,Personal,779.0,5,496,0.58,2024-12-06,0
CUST00813,63.0,Male,North,Secondary,Self-Employed,468652.78,264003.08,Business,712.0,5,436,0.22,2021-12-31,1
CUST00814,37.0,Female,East,Primary,Salaried,857470.63,114749.96,Personal,686.0,11,66,0.7,2024-04-12,0
CUST00815,46.0,Male,West,Primary,,,389426.25,Education,762.0,8,194,0.87,2023-02-25,0
CUST00816,56.0,Female,South,Post-Graduate,Salaried,402538.14,148623.35,Business,687.0,3,468,0.47,2024-01-09,0
CUST00817,21.0,Male,North,Graduate,Self-Employed,658847.07,227235.79,Education,850.0,7,63,0.51,2021-11-16,0
CUST00818,28.0,Female,East,Secondary,Salaried,268551.56,347783.28,Personal,551.0,3,218,0.89,2024-03-08,0
CUST00819,55.0,Male,East,Post-Graduate,Self-Employed,435248.31,544921.69,Education,634.0,1,377,0.54,2019-01-02,0
CUST00820,35.0,Male,South,Primary,Self-Employed,183880.82,304779.6,Business,669.0,10,438,0.51,2022-05-13,0
CUST00821,42.0,Male,South,Primary,Self-Employed,830002.87,304114.35,Business,720.0,7,351,0.59,2018-03-27,0
CUST00822,34.0,Male,East,Secondary,Salaried,524659.22,432752.32,Education,794.0,11,302,0.69,2022-10-03,1
CUST00823,46.0,Male,North,Graduate,Salaried,596020.54,309066.94,Business,678.0,6,349,0.19,2022-07-16,0
CUST00824,48.0,Female,East,Secondary,Self-Employed,829002.58,414395.44,Business,552.0,3,313,0.8,2023-08-04,0
CUST00825,43.0,Female,West,Post-Graduate,Unemployed,419432.78,494136.04,Education,756.0,8,261,0.47,2024-10-29,0
CUST00826,34.0,Male,West,Secondary,Self-Employed,522003.25,241007.31,Personal,748.0,8,383,0.16,2019-09-12,0
CUST00827,44.0,Male,South,Primary,Salaried,335918.0,50000.0,Business,505.0,7,447,0.77,2024-06-09,1
CUST00828,,Male,North,Post-Graduate,Salaried,335374.07,152773.12,Business,680.0,0,313,0.42,2018-05-12,0
CUST00829,46.0,Male,North,Primary,Salaried,369854.28,517562.76,Business,537.0,6,121,0.19,2020-06-22,1
CUST00830,34.0,Male,West,Graduate,Self-Employed,476877.4,293922.34,Business,620.0,4,375,0.64,2020-09-14,0
CUST00831,27.0,Male,East,Primary,Salaried,503801.12,238956.55,Education,,6,15,0.85,2021-05-06,0
CUST00832,23.0,Male,South,Primary,Salaried,672158.04,510021.3,Personal,753.0,11,427,0.85,2023-09-26,0
CUST00833,43.0,Male,East,Secondary,Self-Employed,377195.76,281761.52,Personal,691.0,8,200,0.91,2022-10-30,0
CUST00834,63.0,Male,East,Primary,Salaried,679908.17,50000.0,Home,564.0,1,343,0.84,2021-05-11,1
CUST00835,38.0,Male,East,Post-Graduate,Self-Employed,721250.32,50000.0,Business,759.0,10,441,0.1,2021-07-08,0
CUST00836,58.0,Other,North,Post-Graduate,Salaried,483044.45,375356.64,Business,551.0,3,288,0.42,2019-11-21,0
CUST00837,55.0,Male,West,Graduate,Salaried,398818.86,287959.63,Home,710.0,3,391,0.8,2020-11-13,1
CUST00838,35.0,Female,North,Post-Graduate,Salaried,621269.76,561838.17,Personal,607.0,1,349,0.41,2019-11-18,0
CUST00839,45.0,Male,West,Secondary,,549270.63,168011.64,Car,647.0,2,22,0.61,2020-02-25,1
CUST00840,57.0,Male,South,Graduate,Salaried,655087.96,244289.86,Car,725.0,10,312,0.62,2018-12-06,0
CUST00841,48.0,,South,Post-Graduate,Salaried,992466.61,140789.45,Personal,727.0,7,53,0.41,2019-02-16,0
CUST00842,30.0,Female,East,Secondary,Unemployed,617159.26,206293.05,Business,800.0,11,114,0.87,2023-06-20,0
CUST00843,59.0,Other,West,Post-Graduate,,440192.36,50000.0,Car,673.0,8,169,0.53,2018-10-13,0
CUST00844,37.0,Male,West,Post-Graduate,Salaried,377277.6,230576.76,Education,708.0,5,163,0.5,2021-01-14,0
CUST00845,59.0,Male,West,Primary,Salaried,386949.59,290663.6,Education,641.0,9,251,0.95,2020-04-29,0
CUST00846,42.0,Female,East,Post-Graduate,Salaried,234308.42,275460.45,Home,696.0,1,190,0.52,2019-03-06,0
CUST00847,46.0,Male,East,Post-Graduate,Salaried,833185.9,686919.59,Personal,720.0,1,23,0.25,2022-05-24,0
CUST00848,64.0,Male,South,Secondary,Salaried,100000.0,630027.22,Personal,671.0,6,189,0.54,2018-01-31,0
CUST00849,45.0,Male,North,Secondary,Salaried,722026.2,164838.1,Car,518.0,7,386,0.79,2019-08-26,1
CUST00850,37.0,Male,West,Primary,Salaried,382984.02,50000.0,Business,710.0,7,301,0.76,2019-03-16,0
CUST00851,33.0,Female,West,Post-Graduate,Self-Employed,471898.7,282143.94,Personal,,5,273,0.77,2020-09-11,0
CUST00852,40.0,Male,North,Primary,Salaried,375503.09,367771.82,Car,619.0,9,177,0.7,2021-10-04,0
CUST00853,45.0,Male,West,Post-Graduate,Salaried,961466.16,145112.87,Car,564.0,7,223,0.32,2023-04-03,0
CUST00854,24.0,Male,East,Graduate,Salaried,604078.9,154024.39,Personal,813.0,0,159,0.83,2019-02-16,1
CUST00855,30.0,,East,Graduate,Salaried,797594.63,584859.89,Car,724.0,8,25,0.86,2019-06-12,0
CUST00856,23.0,Male,West,Primary,Salaried,925131.71,253640.72,Home,659.0,11,100,0.27,2018-11-06,1
CUST00857,61.0,Male,East,Primary,Salaried,640851.37,419205.03,Home,578.0,0,129,0.21,2022-12-17,0
CUST00858,38.0,Male,East,Primary,Self-Employed,301094.06,132544.97,Personal,606.0,2,453,0.93,2021-09-23,0
CUST00859,56.0,Female,West,Secondary,Salaried,544839.31,289750.72,Business,797.0,11,262,0.84,2023-08-01,0
CUST00860,42.0,Male,South,Secondary,Unemployed,414438.0,239459.1,Home,692.0,8,69,0.86,2024-10-20,1
CUST00861,54.0,Male,North,Secondary,Unemployed,474123.96,178432.82,Home,630.0,10,275,0.85,2019-12-05,1
CUST00862,28.0,Female,East,Primary,Salaried,576344.05,507954.07,Personal,726.0,4,418,0.56,2019-10-25,0
CUST00863,60.0,Female,South,Post-Graduate,Salaried,566461.09,50002.14,Education,607.0,8,40,0.65,2018-12-31,1
CUST00864,64.0,Male,East,Graduate,Salaried,703027.29,354010.23,Car,815.0,8,30,0.56,2020-07-11,0
CUST00865,39.0,Male,East,Primary,Self-Employed,739326.07,236078.1,Home,802.0,5,228,0.14,2023-12-01,1
CUST00866,62.0,Male,North,Secondary,Salaried,566463.71,374668.41,Education,,10,90,0.73,2018-06-25,0
CUST00867,,Female,East,Secondary,Salaried,700867.23,238516.21,Business,623.0,0,298,0.53,2021-03-18,0
CUST00868,,Other,North,Primary,Salaried,462660.04,456094.75,Education,444.0,9,40,0.65,2021-04-16,0
CUST00869,26.0,Female,North,Primary,Self-Employed,928694.96,130853.53,Personal,547.0,6,243,0.53,2020-07-24,1
CUST00870,46.0,Male,North,Secondary,Self-Employed,458622.18,508359.57,Business,559.0,5,483,0.52,2019-01-17,1
CUST00871,54.0,Female,South,Post-Graduate,Salaried,899296.62,294815.51,Business,,8,414,0.25,2021-07-06,1
CUST00872,26.0,Male,West,Secondary,Self-Employed,230983.23,60869.54,Education,651.0,6,45,0.34,2021-04-27,1
CUST00873,57.0,Male,South,Secondary,Salaried,504898.19,422438.78,Personal,559.0,11,458,0.24,2018-11-02,0
CUST00874,,Male,West,Primary,Salaried,,264207.05,Home,655.0,10,141,0.27,2021-11-02,1
CUST00875,42.0,Other,West,Post-Graduate,Self-Employed,669747.95,50000.0,Education,725.0,11,333,0.93,2019-08-25,1
CUST00876,41.0,Male,North,Secondary,,815454.2,359844.26,Home,728.0,3,355,0.23,2024-07-18,0
CUST00877,26.0,Female,East,Secondary,Salaried,287651.2,481187.23,Education,509.0,6,141,0.33,2024-01-13,0
CUST00878,26.0,Male,North,Graduate,Salaried,323004.24,530784.43,Home,668.0,1,18,0.6,2019-12-13,0
CUST00879,24.0,Male,East,Primary,Self-Employed,1247614.9000000001,927586.64,Education,555.0,5,39,0.62,2022-01-05,1
CUST00880,50.0,Male,West,Graduate,Self-Employed,930046.05,326157.25,Business,761.0,5,124,0.23,2019-02-07,1
CUST00881,31.0,Male,North,Graduate,Salaried,674401.24,309096.54,Car,751.0,1,310,0.77,2019-09-06,1
CUST00882,50.0,Female,East,Secondary,Self-Employed,328907.2,568164.47,Business,599.0,3,13,0.77,2022-12-07,1
CUST00883,51.0,Male,South,Primary,,489226.28,154112.06,Home,611.0,7,334,0.3,2018-06-26,1
CUST00884,44.0,Female,East,Post-Graduate,Salaried,895440.35,216361.3,Personal,638.0,7,246,0.35,2019-03-25,0
CUST00885,29.0,Female,North,Secondary,Salaried,530470.19,149750.34,Business,477.0,7,32,0.9,2020-01-13,0
CUST00886,23.0,Female,South,Post-Graduate,Salaried,515702.97,50000.0,Car,710.0,7,25,0.8,2022-04-14,0
CUST00887,,,East,Post-Graduate,Salaried,404675.82,344601.69,Home,655.0,0,31,0.69,2023-06-02,0
CUST00888,60.0,Male,East,Primary,Unemployed,343751.92,588233.7,Business,767.0,1,494,0.17,2024-06-06,0
CUST00889,57.0,Male,East,Graduate,Salaried,895830.95,264272.8,Education,581.0,11,81,0.46,2018-11-03,1
CUST00890,56.0,Other,East,Primary,Salaried,1018475.4,141258.61,Personal,624.0,3,313,0.58,2020-01-21,0
CUST00891,44.0,Female,East,Post-Graduate,Salaried,1768507.0,1334539.0,Home,544.0,11,455,0.26,2020-05-18,0
CUST00892,51.0,Male,South,Secondary,Salaried,951235.58,406041.27,Business,590.0,8,490,0.48,2018-08-02,0
CUST00893,26.0,Female,West,Post-Graduate,Unemployed,478152.65,271854.64,Home,574.0,2,453,0.61,2022-06-06,0
CUST00894,22.0,Male,South,Secondary,Salaried,733412.0,552636.36,Education,770.0,5,239,0.38,2022-07-22,0
CUST00895,40.0,Male,South,Secondary,Salaried,952553.45,153774.86,Car,617.0,6,116,0.76,2024-12-05,0
CUST00896,48.0,Male,South,Primary,,563730.85,248345.47,Business,691.0,7,217,0.81,2022-05-17,0
CUST00897,31.0,Female,West,Post-Graduate,Salaried,518014.52,353277.82,Home,646.0,6,398,0.38,2023-12-21,0
CUST00898,24.0,Male,North,Graduate,Salaried,800270.24,370733.48,Home,566.0,2,217,0.81,2022-07-31,0
CUST00899,35.0,Female,West,Post-Graduate,Salaried,,308501.06,Home,665.0,5,272,0.19,2019-05-27,0
CUST00900,26.0,Female,South,Post-Graduate,,886765.34,69884.41,Car,734.0,4,60,0.81,2024-03-08,0
CUST00901,50.0,Female,East,Graduate,Unemployed,635702.35,720842.05,Home,571.0,11,74,0.23,2020-09-13,0
CUST00902,58.0,Male,East,Primary,Self-Employed,2277811.85,1030101.68,Personal,753.0,9,274,0.17,2018-09-10,0
CUST00903,22.0,Male,South,Post-Graduate,Salaried,448958.1,319848.15,Personal,604.0,3,347,0.65,2018-02-07,0
CUST00904,35.0,Male,East,Post-Graduate,Self-Employed,254134.37,411017.0,Home,637.0,0,310,0.5,2019-09-21,1
CUST00905,31.0,Male,South,Secondary,Salaried,465956.96,185429.03,Personal,728.0,6,387,0.87,2020-09-13,0
CUST00906,28.0,Male,East,Post-Graduate,Salaried,533990.56,310246.76,Business,620.0,7,184,0.41,2022-09-22,0
CUST00907,46.0,Female,West,Graduate,Salaried,334676.62,178105.76,Personal,683.0,1,460,0.34,2023-09-25,0
CUST00908,64.0,Male,North,Secondary,Salaried,588633.76,374799.13,Home,652.0,6,161,0.53,2022-01-17,0
CUST00909,25.0,Male,North,Primary,Salaried,718229.27,250315.92,Education,692.0,5,485,0.49,2022-08-29,0
CUST00910,26.0,Male,West,Secondary,Salaried,546631.97,348369.33,Business,466.0,4,275,0.39,2018-11-01,0
CUST00911,46.0,Male,West,Graduate,Unemployed,765681.46,111623.28,Car,515.0,3,338,0.69,2022-10-05,0
CUST00912,,Male,South,Graduate,Salaried,398215.0,150795.04,Home,735.0,1,470,0.75,2024-03-30,0
CUST00913,39.0,Male,South,Secondary,Salaried,850845.69,54274.68,Car,773.0,9,313,0.83,2018-09-02,0
CUST00914,40.0,Female,South,Primary,Salaried,630453.68,172104.59,Education,598.0,5,172,0.93,2022-10-11,0
CUST00915,,Male,East,Secondary,Salaried,986314.29,50000.0,Car,658.0,4,447,0.33,2024-01-15,0
CUST00916,40.0,Other,South,Primary,Salaried,1203554.33,244721.96,Home,707.0,1,352,0.71,2020-10-21,1
CUST00917,32.0,Female,West,Secondary,Salaried,482439.1,203836.75,Home,742.0,9,376,0.44,2018-08-05,0
CUST00918,21.0,,North,Graduate,Self-Employed,492734.03,327163.97,Education,498.0,6,474,0.68,2019-05-22,0
CUST00919,46.0,Female,East,Post-Graduate,Salaried,538439.47,308029.39,Home,600.0,5,247,0.5,2020-01-31,0
CUST00920,34.0,Male,South,Post-Graduate,Salaried,3744627.8000000003,2105097.44,Education,650.0,11,208,0.94,2020-11-19,1
CUST00921,58.0,Female,East,Primary,,931492.49,766975.83,Education,743.0,10,25,0.72,2023-03-20,0
CUST00922,57.0,Male,East,Primary,Salaried,436797.88,504757.02,Home,850.0,8,318,0.91,2018-10-02,0
CUST00923,31.0,Female,South,Primary,Salaried,695311.07,218440.63,Personal,659.0,10,305,0.81,2019-05-07,0
CUST00924,56.0,Female,East,Graduate,Self-Employed,566018.18,211189.67,Education,553.0,9,365,0.87,2020-04-06,0
CUST00925,33.0,Female,North,Secondary,Salaried,754527.28,456359.35,Home,716.0,4,285,0.79,2020-08-08,0
CUST00926,63.0,Female,West,Graduate,Salaried,977364.42,50000.0,Personal,799.0,8,481,0.49,2021-03-24,0
CUST00927,23.0,Male,West,Post-Graduate,Salaried,539917.94,243263.47,Education,690.0,8,248,0.31,2021-01-05,0
CUST00928,53.0,Male,North,Primary,Salaried,182533.08,257132.47,Personal,598.0,0,78,0.41,2022-06-25,0
CUST00929,26.0,Male,East,Secondary,Salaried,785975.42,405143.67,Business,766.0,4,310,0.12,2021-12-26,0
CUST00930,30.0,Male,South,Post-Graduate,Self-Employed,391823.7,410495.94,Business,740.0,8,15,0.55,2018-02-08,0
CUST00931,25.0,Female,East,Post-Graduate,Salaried,564221.07,165979.1,Personal,588.0,6,229,0.53,2024-04-05,0
